Game,Team,Stat,Data
380724130,NYY,DP," 2 (Walker-Gregorius-Tanaka, Wade-Gregorius-Walker)"
380724130,TB,DP, 1 (Duffy-Robertson-Cron)
380724113,OAK,E," Piscotty (3, throw); Semien (17, throw)"
380724113,TEX,E," Minor (2, ground ball); Andrus (4, ground ball)"
380724113,TEX,DP, 1 (Beltré-Odor-Guzmán)
380724116,ARI,DP, 1 (Marte-Ahmed-Goldschmidt)
380724116,CHC,Assists, Almora Jr. (Souza Jr. at 2nd base)
380724108,WSH,DP," 2 (Rendon-Zimmerman, Rendon-Murphy-Zimmerman)"
380724108,WSH,Assists, Taylor (Miller at 2nd base)
380724108,WSH,PB, Kieboom
380724108,MIL,E," Guerra (1, throw)"
380724107,DET,E," Iglesias (6, ground ball)"
380724107,KC,E," Duda (2, ground ball)"
380724127,HOU,E," Gurriel (3, ground ball)"
380724127,HOU,DP," 3 (González-Gurriel, Springer-Gurriel, González-Altuve-Gurriel)"
380724127,HOU,Assists, Springer (Parra at 1st base)
380724127,HOU,PB, Stassi
380724127,COL,E," Story (8, ground ball); Blackmon (1, bobble)"
380724127,COL,DP," 2 (Story-Hampson-Desmond, Story-Desmond)"
380724103,CHW,Assists, Engel (Simmons at 2nd base)
380724103,LAA,E," Kinsler (7, ground ball)"
380724112,SF,DP, 1 (Crawford-Tomlinson-Belt)
380724112,SF,Assists, Slater (Seager at Home)
380724112,SEA,E," Gordon (8, throw)"
380724112,SEA,DP, 1 (Gordon-Segura-Healy)
380725121,SD,PB, Hedges
380725121,NYM,DP, 1 (Cabrera-Rosario-Flores)
380725121,NYM,Assists, Bautista (Richard at 2nd base)
380725130,TB,E," Duffy (9, catch)"
380725117,STL,DP," 2 (Muñoz-J. Martínez, DeJong-Muñoz)"
380725117,CIN,E," Peraza (11, ground ball)"
380725122,LAD,PB, Grandal
380725122,PHI,E," Knapp 2 (8, throw 2); Valentín (2, throw)"
380725122,PHI,DP, 1 (Kingery-Valentín-Santana)
380725105,PIT,E," Polanco (1, bobble)"
380725105,PIT,DP, 1 (S. Rodríguez-Mercer-Bell)
380725105,CLE,E," Lindor (13, throw)"
380725105,CLE,DP, 1 (Kipnis-Lindor-Alonso)
380725108,WSH,E," Soto (2, bobble)"
380725108,MIL,E," Piña (4, throw)"
380725107,DET,E," Goodrum (7, ground ball)"
380725116,ARI,E," McFarland (2, throw); Ahmed (6, throw)"
380725116,ARI,DP," 3 (Marte-Ahmed-Goldschmidt, Ahmed-Marte-Goldschmidt, Ahmed-Goldschmidt)"
380725114,MIN,DP," 3 (Polanco-Dozier, Polanco-Morrison, Morrison-Polanco-Rodney)"
380725114,TOR,E," Díaz (6, ground ball)"
380725114,TOR,DP, 1 (Smoak-Díaz-Smoak)
380725112,SF,E," Hundley (6, throw); Duggar (1, throw)"
380725112,SF,DP, 1 (McCutchen-Crawford)
380725112,SF,Assists, McCutchen (Segura at 2nd base)
380725112,SEA,E," Segura (13, ground ball); Gordon (9, throw)"
380725113,OAK,E," Olson (5, throw)"
380725113,OAK,DP," 2 (Phegley-Semien, Phegley-Lowrie)"
380725113,OAK,PB, Phegley
380725113,TEX,DP," 2 (Odor-Profar, Andrus-Odor-Profar)"
380725127,HOU,E," Davis (1, throw)"
380725127,COL,E," Desmond (4, ground ball); Murphy (3, catchers interference)"
380725103,CHW,E," L. García (4, throw)"
380725103,CHW,DP," 2 (Anderson-Sánchez, Moncada-Abreu)"
380725103,LAA,E," Simmons (7, ground ball)"
380725103,LAA,DP, 1 (Fletcher-Simmons-Marte)
380726116,ARI,E," Descalso (8, ground ball)"
380726116,ARI,DP, 1 (Bradley-Ahmed-Goldschmidt)
380726116,CHC,DP, 2 (Russell-Bote-Rizzo 2)
380726116,CHC,Assists, Schwarber (Marte at 2nd base)
380726103,CHW,E," Anderson (14, throw)"
380726103,LAA,DP, 1 (Simmons-Kinsler-Pujols)
380726117,PHI,DP, 1 (Kingery-Santana)
380726117,CIN,Assists, Duvall (Hernández at 2nd base); Hamilton (Kingery at Home)
380726101,TB,DP, 1 (Hechavarria-Wendle-Cron)
380726101,BAL,E," Mariñez (1, throw)"
380726101,BAL,DP," 2 (Beckham-Davis, Schoop-Beckham-Davis)"
380726110,KC,E," Mondesi 2 (4, throw, ground ball)"
380726110,KC,DP," 2 (Mondesi-Merrifield-Duda, Merrifield-Mondesi-Duda)"
380726110,NYY,Assists, Hicks (Gordon at Home)
380726123,NYM,E," McNeil (1, ground ball)"
380726123,NYM,DP, 2 (McNeil-Cabrera-Flores 2)
380726123,PIT,E," Harrison (4, ground ball); Freese (5, throw); Cervelli (3, dropped foul ball)"
380726102,MIN,DP, 1 (Adrianza-Mauer-Escobar-Adrianza-Mauer-Escobar)
380726102,BOS,DP, 1 (Holt-Bogaerts-Pearce)
380726102,BOS,Assists," Bradley Jr. (Rosario at Home, Mauer at Home)"
380726128,WSH,DP, 1 (Zimmerman)
380726128,MIA,DP, 1 (Castro-Rojas-Bour)
380726128,MIA,Assists, Sierra (Reynolds at Home)
380726115,LAD,E," Machado (1, throw)"
380726115,ATL,E," Culberson 2 (3, throw 2); Albies (7, throw)"
380726115,ATL,DP, 1 (Culberson-Albies-F. Freeman)
380726113,OAK,E," Olson (6, ground ball)"
380726113,OAK,DP, 1 (Olson-Semien-Olson)
380726113,TEX,E," Colon (4, throw); Choo (3, throw)"
380726113,TEX,Assists, Gallo (Davis at Home)
380726126,MIL,E," Saladino (8, ground ball)"
380726126,MIL,DP," 3 (Shaw-Miller-Aguilar, Arcia-Aguilar, Yelich-Aguilar-Arcia)"
380726126,MIL,Assists, Yelich (Posey at 2nd base)
380726126,MIL,PB, Kratz
380727106,CLE,E," Alonso (7, throw)"
380727106,CLE,DP, 1 (Alonso-Lindor-Alonso)
380727106,CLE,Assists, Brantley (Candelario at 2nd base)
380727101,TB,E," Gómez (7, throw); Adames (6, throw)"
380727101,TB,DP, 1 (Robertson-Wendle-Bauers)
380727101,BAL,E," Beckham (12, throw)"
380727101,BAL,DP," 2 (Schoop-Beckham-Davis, Rickard-Joseph-Beckham)"
380727101,BAL,Assists, Rickard (Choi at 2nd base)
380727123,NYM,DP, 1 (McNeil-Flores)
380727123,PIT,E," Santana (1, bunt); Luplow (1, throw)"
380727123,PIT,DP, 1 (Harrison-Mercer-Bell)
380727123,PIT,Assists, Luplow (Flores at 2nd base)
380727102,BOS,E," Núñez (4, ground ball)"
380727102,BOS,DP, 1 (Pearce-Bogaerts-Pearce)
380727117,PHI,DP, 1 (Santana-Franco)
380727117,CIN,E," Peraza (12, catch)"
380727128,WSH,E," Murphy (1, throw); Mark Reynolds 2 (4, throw, ground ball)"
380727128,MIA,E," Maybin (2, bobble)"
380727128,MIA,DP, 1 (Prado-Castro-Bour)
380727128,MIA,Assists, Sierra (Adams at 2nd base)
380727115,LAD,DP, 1 (Taylor-Hernández)
380727115,ATL,DP, 1 (Swanson-Albies-F. Freeman)
380727104,TOR,DP, 1 (Travis-Gurriel-Smoak)
380727104,CHW,E," Abreu (8, ground ball)"
380727104,CHW,DP, 1 (Moncada-Anderson-Abreu)
380727118,TEX,DP," 2 (Profar-Andrus-Guzmán, Andrus-Profar-Guzmán)"
380727118,HOU,E," Gurriel (4, ground ball)"
380727118,HOU,PB, Stassi
380727124,CHC,E," Happ (4, throw)"
380727124,CHC,DP," 2 (Zobrist-Báez-Rizzo, Báez-Zobrist-Rizzo)"
380727124,STL,Assists, Fowler (Rizzo at 2nd base)
380727127,OAK,Assists, Piscotty (Desmond at 2nd base)
380727127,COL,E," Hampson (2, catch)"
380727127,COL,DP, 1 (Arenado-Hampson-Desmond)
380727103,SEA,DP," 2 (Segura-Gordon-Healy, Gordon)"
380727103,LAA,E," Briceño (2, throw)"
380727103,LAA,DP," 2 (Fletcher-Kinsler-Pujols, Kinsler-Simmons-Pujols)"
380727125,ARI,DP," 3 (Ahmed-Goldschmidt, Descalso-Marte-Goldschmidt, Goldschmidt-Ahmed-Goldschmidt)"
380727125,SD,E," Galvis (6, throw)"
380727125,SD,DP," 2 (Asuaje-Hosmer, Galvis-Asuaje-Hosmer)"
380727126,MIL,DP, 1 (Pérez-Arcia-Aguilar)
380727126,SF,E," Longoria (12, throw)"
380728210,KC,E," Mondesi (5, throw)"
380728210,KC,DP," 3 (Pérez, Merrifield-Mondesi-Duda, Mondesi-Merrifield-Duda)"
380728210,KC,Assists, Bonifacio (Torres at 3rd base)
380728124,CHC,DP, 1 (Báez-Bote-Rizzo)
380728124,CHC,Assists, Heyward (J. Martínez at 3rd base)
380728124,STL,DP," 3 (DeJong-Muñoz-J. Martínez, Muñoz-DeJong-J. Martínez, DeJong-Muñoz-Carpenter)"
380728106,CLE,E," Clevinger (2, throw); Alonso (8, ground ball)"
380728106,DET,E," Goodrum (8, ground ball)"
380728106,DET,DP, 1 (Iglesias-Goodrum-Adduci)
380728117,PHI,DP, 1 (Kingery-Hernández-Santana)
380728117,CIN,DP," 2 (Suárez-Gennett-Votto, Peraza-Gennett-Votto)"
380728101,TB,E," Adames (7, throw)"
380728101,TB,DP," 3 (Duffy-Robertson-Bauers, Robertson-Bauers, Beeks-Robertson-Bauers)"
380728101,BAL,DP," 2 (Valencia-Schoop-Davis, Beckham-Schoop-Davis)"
380728101,BAL,Assists, Mancini (Kiermaier at 2nd base)
380728123,PIT,DP, 1 (Mercer-Frazier-Osuna)
380728310,KC,DP, 1 (Merrifield-Escobar-Duda)
380728102,BOS,E," Núñez (5, ground ball)"
380728102,BOS,DP, 1 (Bogaerts-Moreland)
380728102,BOS,PB, León 2
380728104,TOR,DP," 2 (Drury-Solarte-Smoak, Gurriel-Smoak)"
380728104,CHW,DP, 1 (Anderson-Moncada-Abreu)
380728115,LAD,E," Taylor (9, ground ball); Bellinger (2, catch)"
380728115,LAD,DP," 3 (Machado-Forsythe-Bellinger, Taylor-Forsythe-Bellinger, Forsythe-Bellinger)"
380728115,ATL,E," Swanson (7, throw)"
380728115,ATL,DP, 1 (Moylan-Camargo)
380728118,TEX,DP, 1 (Andrus-Guzmán)
380728118,HOU,E," Tucker (2, bobble); Davis (1, throw); González (8, ground ball)"
380728128,WSH,E," Kieboom (2, interference)"
380728128,WSH,DP, 1 (Turner-Murphy-Zimmerman)
380728128,WSH,Assists, Taylor (Rojas at 2nd base)
380728128,MIA,DP," 2 (Castro-Realmuto, Rojas-Realmuto)"
380728127,OAK,DP, 1 (Semien-Lowrie-Olson)
380728127,COL,DP, 1 (Senzatela-Story-Valaika)
380728125,ARI,DP, 1 (Marte-Ahmed-Goldschmidt)
380728125,SD,E," Ross (1, throw)"
380728125,SD,DP, 1 (Pirela-Galvis-Hosmer)
380728126,SF,E," Sandoval (4, ground ball)"
380728126,SF,DP, 2 (Crawford-Hanson-Sandoval 2)
380728126,SF,Assists, McCutchen (Yelich at 2nd base)
380729101,TB,E," Adames (8, ground ball); Wendle (4, bobble)"
380729101,TB,DP, 1 (Bauers-Adames)
380729101,BAL,E," Schoop (8, ground ball); Beckham (13, throw)"
380729101,BAL,DP, 1 (Schoop-Beckham-Davis)
380729102,MIN,E," Polanco (2, ground ball)"
380729102,BOS,DP," 2 (Swihart-Núñez-Pearce, Lin-Holt)"
380729110,KC,E," Dozier (4, catch)"
380729110,KC,DP, 1 (Mondesi-Merrifield-Dozier)
380729110,NYY,DP, 1 (Gregorius-Bird)
380729106,DET,Assists, Castellanos (Encarnación at Home)
380729117,PHI,E," Franco (8, throw)"
380729117,PHI,DP, 1 (Kingery-Cabrera-Santana)
380729117,CIN,DP, 1 (Suárez-Gennett-Votto)
380729128,WSH,E," Murphy (2, ground ball)"
380729128,MIA,DP, 1 (Prado-Rojas-Bour)
380729115,LAD,PB, Grandal
380729123,PIT,DP, 1 (Frazier-S. Rodríguez-Freese)
380729104,CHW,DP, 1 (Narváez-Moncada)
380729104,CHW,Assists, Engel (Gurriel Jr. at 2nd base)
380729118,HOU,E," Gurriel (5, ground ball)"
380729127,COL,DP, 1 (Arenado-Valaika-McMahon)
380729103,SEA,E," Healy (6, dropped foul ball)"
380729103,LAA,DP," 2 (Simmons-Marte, Simmons-Kinsler-Marte)"
380729126,MIL,DP, 1 (Aguilar)
380729126,SF,DP," 2 (Longoria-Sandoval, Slater-Dyson)"
380729125,ARI,Assists, Souza Jr. (Hosmer at 2nd base)
380729124,STL,E," Muñoz (10, ground ball)"
380729124,STL,DP, 1 (DeJong-Muñoz-Carpenter)
380730102,PHI,E," Santana (8, ground ball)"
380730102,PHI,DP," 2 (Hernández-Santana, Hernández-Kingery-Santana)"
380730102,BOS,DP, 1 (Núñez-León-Bogaerts-Núñez)
380730115,MIA,Assists, Dietrich (Camargo at 3rd base)
380730115,ATL,E," Camargo (6, ground ball)"
380730115,ATL,DP, 1 (Camargo-Albies-F. Freeman)
380730109,MIN,DP, 1 (Polanco-Mauer)
380730124,STL,E," C. Martínez (3, throw); Poncedeleon (1, throw)"
380730129,TEX,E," Beltré (9, throw)"
380730111,TOR,E," Hernández (6, fly ball)"
380730111,TOR,DP, 1 (Martin-Morales)
380730111,OAK,E," Chapman (12, ground ball)"
380730112,HOU,Assists, Springer (Cruz at 2nd base)
380730125,SF,E," Hernández (4, line drive)"
380730125,SD,E," Yates (1, throw)"
380730125,SD,DP, 1 (Pirela-Galvis-Hosmer)
380730125,SD,Assists, Margot (McCutchen at 2nd base)
380731125,SF,DP, 1 (Rodríguez-d'Arnaud-Slater)
380731102,PHI,E," Arrieta (3, throw)"
380731102,BOS,Assists, Benintendi (Santana at 2nd base)
380731110,BAL,E," Beckham (14, ground ball)"
380731110,BAL,DP, 1 (Núñez-Peterson-Davis)
380731110,NYY,E," Andújar (8, catch)"
380731110,NYY,DP, 1 (Gregorius-Torres-Bird)
380731110,NYY,PB, Higashioka
380731120,WSH,E," Murphy (3, ground ball)"
380731123,CHC,DP, 1 (Rizzo-Russell-Zobrist)
380731123,CHC,Assists, Happ (Freese at Home)
380731123,PIT,DP," 2 (Freese-Harrison-Osuna, Mercer-Harrison-Osuna)"
380731123,PIT,Assists, Polanco (Russell at 3rd base)
380731106,DET,DP, 1 (Jones-McCann)
380731106,DET,Assists, Jones (Suárez at Home)
380731130,LAA,DP, 1 (Cowart-Fletcher-Pujols)
380731130,TB,DP, 1 (Robertson-Adames-Bauers)
380731115,MIA,E," Rojas (4, bunt)"
380731115,MIA,DP," 3 (Straily-Castro-Rojas, Rojas-Riddle-Bour, Graves-Rojas-Bour)"
380731115,ATL,E," Albies (8, ground ball)"
380731115,ATL,DP, 1 (Camargo-Albies-F. Freeman)
380731115,ATL,Assists, Markakis (Riddle at 2nd base)
380731104,KC,DP," 2 (Pérez-Mondesi, Merrifield-Mondesi-Duda)"
380731109,CLE,DP, 1 (J. Ramírez-Kipnis-Alonso)
380731109,MIN,E," Sanó (6, throw)"
380731109,MIN,DP," 2 (Polanco-Mauer, Adrianza-Polanco-Mauer)"
380731124,COL,E," Murphy (4, throw)"
380731124,COL,DP, 1 (Desmond-Story-Gray)
380731124,STL,DP, 1 (Muñoz-DeJong-Carpenter)
380731129,ARI,DP, 1 (Escobar-Marte-Goldschmidt)
380731111,TOR,E," Granderson (3, bobble)"
380731111,OAK,E," Olson (7, ground ball); Semien (18, ground ball)"
380731111,OAK,DP," 3 (Piscotty-Olson, Olson, Lowrie-Semien-Olson)"
380731111,OAK,Assists, Piscotty (Díaz at 1st base)
380731112,SEA,DP, 1 (Segura-Gordon-Healy)
380731119,MIL,DP, 1 (Moustakas-Shaw-Aguilar)
380801120,NYM,E," Reyes (8, throw); Flores (5, throw)"
380801120,WSH,DP, 1 (Difo-Adams)
380801110,BAL,E," Núñez (6, ground ball); Valera (1, line drive)"
380801110,BAL,DP," 2 (Beckham-Valera-Davis, Beckham-Davis)"
380801110,NYY,DP, 1 (Robinson-Romine-Gregorius)
380801110,NYY,Assists," Robinson (Joseph at Home, Beckham at 2nd base)"
380801106,CIN,E," Suárez (14, throw); Ervin (2, throw)"
380801106,CIN,DP, 1 (Peraza-Gennett-Votto)
380801106,DET,DP," 3 (Goodrum-Adduci, Goodrum-Iglesias-Adduci, Coleman-Rodríguez-Hicks)"
380801106,DET,Assists, Jones (Votto at 2nd base)
380801109,CLE,DP," 2 (Carrasco-Lindor-Alonso, Lindor-González-Alonso)"
380801109,MIN,E," Cave (2, bobble); Polanco (3, catch)"
380801109,MIN,DP," 2 (Sanó-Morrison, Kepler-Polanco)"
380801109,MIN,Assists, Kepler (Encarnación at 2nd base)
380801111,TOR,DP, 2 (Drury-Solarte-Smoak 2)
380801111,OAK,DP, 1 (Semien-Barreto-Olson)
380801112,HOU,DP, 1 (González)
380801123,CHC,E," Russell (13, throw); Contreras 2 (10, catchers interference, throw)"
380801123,CHC,DP," 2 (Russell-Zobrist-Rizzo, Báez-Zobrist-Rizzo)"
380801123,PIT,E," S. Rodríguez (6, ground ball); Kingham (4, throw)"
380801123,PIT,DP," 2 (Mercer-Osuna, S. Rodríguez-Frazier-Osuna)"
380801130,LAA,E," Valbuena 2 (8, throw, ground ball)"
380801130,LAA,DP," 2 (Simmons, Fletcher-Simmons-Pujols)"
380801130,TB,E," Adames (9, throw)"
380801104,CHW,E," Covey (3, throw); Moncada (16, catch)"
380801104,CHW,DP, 1 (Covey-Smith-Abreu)
380801119,MIL,DP," 2 (Aguilar-Pérez-Anderson, Pérez-Aguilar)"
380801119,LAD,E," Dozier (1, throw)"
380801119,LAD,DP," 2 (Dozier-Taylor-Bellinger, Bellinger-Grandal-Bellinger)"
380802130,TB,E," Robertson (10, ground ball)"
380802130,TB,DP, 1 (Duffy-Robertson-Bauers)
380802124,COL,E," Wolters (3, throw)"
380802124,COL,DP, 1 (LeMahieu-Desmond)
380802124,STL,E," Mikolas (2, throw)"
380802124,STL,DP, 1 (Molina-G. Garcia)
380802124,STL,Assists, Ozuna (González at 3rd base)
380802104,KC,DP, 1 (Phillips-Pérez)
380802104,KC,Assists, Phillips (L. García at Home)
380802122,MIA,DP, 1 (López-Riddle-Bour)
380802120,CIN,DP, 1 (Gennett-Peraza-Votto)
380802102,NYY,E," Sabathia (3, throw)"
380802102,NYY,DP, 1 (Gregorius-Torres)
380802102,BOS,E," Holt (1, ground ball)"
380802121,ATL,E," Swanson (8, ground ball)"
380802121,ATL,DP, 1 (Albies-Swanson-F. Freeman)
380802121,ATL,Assists, Acuña Jr. (Flores at 2nd base)
380802121,NYM,E," Plawecki (4, dropped foul ball)"
380802113,BAL,Assists, Jones (Kiner-Falefa at 2nd base)
380802113,BAL,PB, Joseph; Wynns
380802116,CHC,E," La Stella (3, throw)"
380802116,CHC,DP, 1 (Russell-Báez-Rizzo)
380802119,MIL,E," Schoop (1, ground ball); Arcia (8, catch)"
380802119,MIL,DP, 1 (Schoop-Aguilar)
380802129,SF,E," Longoria (13, throw)"
380802129,ARI,E," Diekman (1, throw); Pollock (1, bobble)"
380802112,TOR,DP," 2 (Drury-Solarte-Smoak, Travis-Smoak)"
380802112,SEA,E," Seager (7, ground ball); Gordon (10, catch)"
380802112,SEA,DP, 1 (Seager-Romine-Healy)
380802112,SEA,PB, Zunino
380803116,SD,DP, 1 (Ross-Hosmer-Villanueva-Galvis)
380803116,CHC,E," Cishek (1, throw)"
380803122,MIA,E," Riddle (2, ground ball)"
380803122,MIA,DP, 1 (Rojas-Bour)
380803122,MIA,PB, Realmuto
380803123,PIT,E," Mercer (7, ground ball)"
380803123,PIT,Assists, Marte (Ozuna at 3rd base); Polanco (Carpenter at Home)
380803102,NYY,DP, 1 (Gregorius-Torres-Bird)
380803102,BOS,DP, 1 (Kinsler-Holt-Pearce)
380803105,CLE,DP, 1 (Kipnis-Alonso)
380803121,ATL,E," Camargo (7, ground ball)"
380803121,ATL,DP, 1 (Winkler-Albies-F. Freeman)
380803121,NYM,DP, 1 (Reyes-Bautista-Frazier)
380803130,CHW,E," Narváez (4, throw)"
380803130,CHW,DP," 3 (Moncada-Anderson-Abreu, Delmonico-Anderson, Anderson-Moncada-Abreu)"
380803130,CHW,Assists, Delmonico (Smith at 1st base)
380803130,TB,Assists, Bauers (Anderson at Home)
380803113,BAL,E," Hess (1, throw); Beckham (15, ground ball)"
380803113,TEX,E," Andrus (5, ground ball)"
380803113,TEX,DP," 2 (Beltré-Odor-Guzmán, Andrus-Odor-Guzmán)"
380803113,TEX,Assists, Gallo (Mancini at Home)
380803109,KC,DP, 1 (Duda-Pérez-Dozier-Merrifield)
380803109,MIN,DP, 1 (Polanco-Forsythe-Mauer)
380803129,SF,DP," 3 (d'Arnaud-Crawford-Slater 2, Crawford-Slater)"
380803119,LAD,E," Bellinger (3, bobble)"
380803119,LAD,DP, 1 (Machado-Taylor-Muncy)
380803111,DET,DP," 3 (Rodríguez-Iglesias-Hicks, Iglesias-Rodríguez-Hicks, Candelario-Rodríguez-Hicks)"
380803111,OAK,DP, 1 (Chapman-Lowrie-Olson)
380803111,OAK,Assists, Laureano (Iglesias at 3rd base)
380803112,TOR,E," Drury (4, ground ball); Díaz (7, throw)"
380803112,TOR,DP, 1 (Díaz-Travis-Smoak)
380803112,SEA,E," Segura (14, ground ball)"
380803112,SEA,DP, 1 (Gordon-Segura-Healy)
380804220,CIN,DP, 1 (Herrera-Peraza-Votto)
380804220,WSH,PB, Wieters
380804116,CHC,E," Hendricks (1, throw)"
380804116,CHC,DP, 1 (Rizzo-Russell)
380804102,NYY,DP, 1 (Gregorius-Torres-Bird)
380804102,NYY,PB, Romine
380804102,BOS,DP," 2 (Bogaerts-Moreland, Holt-Bogaerts-Moreland)"
380804130,CHW,DP, 1 (Sánchez-Abreu)
380804130,CHW,PB, Narváez
380804130,TB,E," Duffy (10, throw)"
380804130,TB,DP," 2 (Adames-Wendle-Bauers, Wendle-Adames-Bauers)"
380804130,TB,Assists, Smith (Davidson at Home)
380804122,MIA,E," Realmuto (5, dropped foul ball)"
380804122,PHI,DP, 1 (Cabrera-Hernández-Santana)
380804123,STL,DP, 1 (Gyorko-Wong-Carpenter)
380804123,PIT,E," Díaz (8, throw)"
380804123,PIT,Assists, Polanco (Wong at Home)
380804320,CIN,DP, 1 (Suárez-Gennett-Votto)
380804320,WSH,DP, 1 (Difo-Turner-Adams)
380804105,LAA,PB, Arcia
380804108,COL,Assists, González (Arcia at Home)
380804108,MIL,DP, 1 (Shaw-Schoop-Aguilar)
380804121,ATL,DP, 1 (Camargo-Albies-F. Freeman)
380804121,NYM,DP, 1 (Rosario-McNeil-Flores)
380804113,BAL,E," Núñez (7, throw)"
380804113,BAL,DP," 2 (Villar-Mancini, Núñez-Mancini-Beckham-Núñez-Mancini-Beckham)"
380804113,TEX,DP, 1 (Odor-Andrus-Guzmán)
380804129,SF,DP," 3 (Crawford-Slater, Hundley-Panik, Panik-Longoria-Slater)"
380804129,ARI,DP, 1 (Ahmed-Marte-Goldschmidt)
380804111,DET,E," Jones (1, bobble)"
380804111,OAK,E," Martini (1, fly ball)"
380804111,OAK,DP," 2 (Lowrie-Semien-Olson, Jackson-Semien-Olson)"
380804111,OAK,Assists, Laureano (Gerber at 2nd base)
380804119,HOU,DP," 2 (Gurriel-González-White, González-Gurriel-White)"
380804112,TOR,DP, 1 (Drury-Díaz-Smoak)
380804112,SEA,DP," 4 (Seager-Romine-Healy 3, Segura-Romine-Healy)"
380805105,LAA,E," Simmons (8, throw)"
380805105,LAA,DP," 3 (E. Young Jr.-Arcia, Marte-Fletcher-Arcia, Fletcher-Simmons-Arcia)"
380805105,LAA,Assists, E. Young Jr. (J. Ramírez at 1st base)
380805121,ATL,DP, 1 (Albies-Suzuki-Camargo-Albies)
380805130,CHW,E," Garneau (1, throw)"
380805130,CHW,DP, 1 (Sánchez-Moncada-Abreu)
380805130,TB,DP, 1 (Adames-Wendle-Bauers)
380805120,CIN,DP, 1 (Gennett-Peraza-Dixon)
380805120,WSH,DP, 1 (Difo-Murphy-Adams)
380805122,MIA,DP," 2 (Holaday-Bour, Castro-Rojas-Bour)"
380805122,PHI,E," Nola (1, ground ball)"
380805123,STL,DP, 1 (Garcia-Wong-Carpenter)
380805123,PIT,E," Osuna (1, throw)"
380805123,PIT,DP, 1 (Moran-Frazier-Osuna)
380805108,COL,E," Murphy (5, catchers interference)"
380805108,COL,DP," 3 (Story-LeMahieu-Valaika, Story-Desmond, Desmond-Story-Oh)"
380805108,MIL,E," Arcia (9, catch); Schoop (2, catch)"
380805109,KC,DP," 2 (Escobar-Merrifield-O'Hearn, Escobar-Pérez-Dozier)"
380805109,MIN,E," Sanó (7, throw)"
380805116,SD,E," Hedges (7, catchers interference); Renfroe (6, throw)"
380805116,CHC,DP, 1 (Bote-Báez-Caratini)
400984570,SD,E," Hedges (7, catcher's interference); Renfroe (6, throw)"
400984570,CHC,DP, 1 (Bote-Báez-Caratini)
380805113,TEX,DP, 1 (Odor-Andrus-Guzmán)
380805113,TEX,Assists, Robinson (Trumbo at 2nd base); Calhoun (Núñez at 2nd base)
380805129,SF,DP, 1 (d'Arnaud-Hanson-Posey)
380805129,ARI,DP," 2 (Goldschmidt, Murphy-Ahmed)"
380805129,ARI,Assists, Peralta (Hundley at 2nd base)
380805111,DET,DP, 1 (Candelario-Adduci)
380805111,OAK,E," Cahill (1, throw)"
380805111,OAK,DP, 1 (Lowrie-Semien-Olson)
380805112,SEA,E," Leake (3, throw)"
380805112,SEA,DP," 2 (Romine-Healy, Seager-Romine)"
380805119,LAD,DP," 2 (Taylor-Dozier-Muncy, Alexander-Dozier-Muncy)"
380805102,NYY,E," Andújar 2 (10, throw, ground ball)"
380805102,NYY,PB, Romine
380805102,BOS,E," Bogaerts (6, ground ball)"
380806105,MIN,E," Polanco (4, catch)"
380806105,MIN,DP," 2 (Polanco-Forsythe-Mauer, Forsythe-Mauer)"
380806121,CIN,DP," 2 (Gennett-Peraza-Votto, Peraza-Gennett-Votto)"
380806128,STL,DP, 1 (DeJong-Muñoz-Carpenter)
380806128,MIA,E," Realmuto (6, catchers interference)"
380806128,MIA,DP, 1 (Riddle-Castro-Rojas)
400984583,STL,DP, 1 (DeJong-Muñoz-Carpenter)
400984583,MIA,E," Realmuto (6, catcher's interference)"
400984583,MIA,DP, 1 (Riddle-Castro-Rojas)
380806113,SEA,E," Healy (7, catch)"
380806113,SEA,DP, 1 (Zunino-Seager)
380806113,TEX,E," Beltré (10, throw)"
380806113,TEX,DP, 1 (Odor-Profar)
380806107,CHC,DP, 2 (Russell-Zobrist-Rizzo 2)
380806107,KC,DP, 1 (Escobar-Mondesi-Butera)
380806107,KC,Assists, Herrera (Contreras at 2nd base)
380806127,PIT,E," Harrison (5, ground ball)"
380806127,PIT,Assists, Polanco (Parra at Home)
380806127,COL,DP, 1 (Freeland-LeMahieu-Desmond)
380806129,PHI,DP, 1 (Cabrera-Hernández-Santana)
380806129,ARI,DP," 2 (Ahmed-Descalso, Descalso-Ahmed-Goldschmidt)"
380806103,DET,DP, 1 (Candelario-Goodrum-Hicks)
380806103,LAA,DP," 2 (Briceño-Simmons, Fletcher-Simmons-Pujols)"
380806126,HOU,DP, 1 (Gurriel-González-White)
380806126,SF,DP, 1 (Crawford-Panik-Slater)
380807220,WSH,E," Rendon (3, throw)"
380807220,WSH,DP, 1 (Difo-Turner-Zimmerman)
380807114,BOS,E," Benintendi (4, throw); Kelly (2, throw)"
380807114,BOS,DP, 2 (Bogaerts-Holt-Moreland 2)
380807114,TOR,E," Travis (6, ground ball)"
380807114,TOR,DP," 2 (Travis-Díaz-Smoak, Díaz-Travis-Smoak)"
380807320,ATL,DP," 2 (Culberson-Swanson-F. Freeman, Camargo-Albies)"
380807105,MIN,PB, Garver
380807105,CLE,DP, 1 (Carrasco-Lindor-Alonso)
